"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p2__export__CHN__2000__usa_lag1__2000_2015__logdiff_xtlag","p2","p2_log_diff","export","CHN",2000,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-102.574644441874,211.029443928169,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__usa_lag1__2000_2015__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2000,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-23.5632948835586,71.0130908658021,4032,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__level_t","p2","p2_level","export","CHN",2008,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.44150189434592e-06,3.17184416906791e-06,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__diff_t","p2","p2_diff","export","CHN",2008,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-3.26663815381066e-06,2.91278644820946e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__difflag_t","p2","p2_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-2.81184964011815e-06,4.95844631055498e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__log_t","p2","p2_log","export","CHN",2008,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-18.2361990765885,57.4111750800185,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__logdiff_t","p2","p2_log_diff","export","CHN",2008,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-42.4011079675783,93.467740095886,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",49.2337210523465,91.0097657249595,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__level_xtlag","p2","p2_level","export","CHN",2008,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",4.36423018141285e-06,6.05915353307707e-06,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__diff_xtlag","p2","p2_diff","export","CHN",2008,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",5.08947773426863e-06,4.74059824139223e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-8.4479921865639e-06,1.00988909453746e-05,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__log_xtlag","p2","p2_log","export","CHN",2008,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-27.7390082828687,88.4554595452622,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__logdiff_xtlag","p2","p2_log_diff","export","CHN",2008,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-43.4172793844905,95.1648813010886,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2007__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2008,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-1.94932183227676,41.9461829787579,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__level_t","p2","p2_level","export","CHN",2008,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.1699008347473e-06,6.05507396911826e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__diff_t","p2","p2_diff","export","CHN",2008,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-2.77864892865511e-06,2.13765946970401e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__difflag_t","p2","p2_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-3.6766159104916e-06,2.89210710193826e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__log_t","p2","p2_log","export","CHN",2008,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",38.9265988161456,26.5054684486769,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__logdiff_t","p2","p2_log_diff","export","CHN",2008,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",2.97378053039222,26.8355751624834,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",2.28187235985722,29.8141017771416,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__level_xtlag","p2","p2_level","export","CHN",2008,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-7.20740078603633e-07,1.77534150222273e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__diff_xtlag","p2","p2_diff","export","CHN",2008,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",3.23082710255118e-06,2.69793002046004e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",9.48813285017661e-07,1.52781941766843e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__log_xtlag","p2","p2_log","export","CHN",2008,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-86.7283065381758,74.7430899046316,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__logdiff_xtlag","p2","p2_log_diff","export","CHN",2008,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-3.12286947494276,28.1947091861494,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2008_2012__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2008,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-3.93473916192416,26.4302582626469,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__level_t","p2","p2_level","export","CHN",2008,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-7.28437064448283e-08,4.90562330374388e-07,4320,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__diff_t","p2","p2_diff","export","CHN",2008,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-5.26622206692655e-06,4.35483850022551e-06,4032,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__difflag_t","p2","p2_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-6.33835722967504e-06,6.95974002129537e-06,4032,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__log_t","p2","p2_log","export","CHN",2008,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-0.0330845738745707,11.0489991923692,4320,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__logdiff_t","p2","p2_log_diff","export","CHN",2008,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",0.225619000724223,30.5830090946456,4320,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-74.4599464862671,116.038937850095,4032,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__level_xtlag","p2","p2_level","export","CHN",2008,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-7.99583898853723e-08,5.38482517605009e-07,4320,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__diff_xtlag","p2","p2_diff","export","CHN",2008,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",7.60948455323944e-06,6.76366797730633e-06,4032,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",3.03841651001389e-06,2.47167471271094e-06,3744,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__log_xtlag","p2","p2_log","export","CHN",2008,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-0.0316016051197845,10.5536224555491,4320,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__logdiff_xtlag","p2","p2_log_diff","export","CHN",2008,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-0.735832864544151,99.7518188214594,4320,288,"district_bps_2000+year"
"p2__export__CHN__2008__usa_lag1__2000_2015__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2008,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",6.00196868103547,57.9932252556267,4032,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__level_t","p2","p2_level","export","CHN",2000,"2000_2007","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-9.80609349499622e-08,4.24122701681785e-07,2016,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__diff_t","p2","p2_diff","export","CHN",2000,"2000_2007","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",3.56630944584839e-08,1.26436306170096e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__difflag_t","p2","p2_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",2.0470796362366e-07,8.75997037493207e-07,1728,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__log_t","p2","p2_log","export","CHN",2000,"2000_2007","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",1.55632557823538,8.0054368992197,2016,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__logdiff_t","p2","p2_log_diff","export","CHN",2000,"2000_2007","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",1.59970546184431,19.7466186935556,2016,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-11.0435490718775,15.9294064729144,1728,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__level_xtlag","p2","p2_level","export","CHN",2000,"2000_2007","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-6.50300978771075e-07,2.80902865546009e-06,2016,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__diff_xtlag","p2","p2_diff","export","CHN",2000,"2000_2007","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-2.64495360746709e-08,9.37673078037896e-07,1728,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-3.67678103519043e-07,9.19312434899866e-07,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__log_xtlag","p2","p2_log","export","CHN",2000,"2000_2007","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",35.6403235334944,205.937730730107,2016,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__logdiff_xtlag","p2","p2_log_diff","export","CHN",2000,"2000_2007","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-1.14226087355906,14.0799551607163,2016,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2007__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2000,"2000_2007","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",0.125352490383502,16.0518573250401,1728,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__level_t","p2","p2_level","export","CHN",2000,"2008_2012","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-9.82698754389393e-06,3.09654037764315e-05,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__diff_t","p2","p2_diff","export","CHN",2000,"2008_2012","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-9.09749501504878e-07,1.50517270931562e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__difflag_t","p2","p2_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",3.21690380258975e-06,2.62026461937633e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__log_t","p2","p2_log","export","CHN",2000,"2008_2012","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-109.431176121107,300.144056054165,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__logdiff_t","p2","p2_log_diff","export","CHN",2000,"2008_2012","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-19.0848253894885,28.0466517504813,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-8.36279428020509,22.1817375517457,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__level_xtlag","p2","p2_level","export","CHN",2000,"2008_2012","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",4.88653023346238e-06,1.06551758694131e-05,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__diff_xtlag","p2","p2_diff","export","CHN",2000,"2008_2012","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-1.47265352723802e-06,2.45619619329986e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-4.48966202529449e-07,1.40210281250038e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__log_xtlag","p2","p2_log","export","CHN",2000,"2008_2012","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",158.346427979542,609.794911656704,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__logdiff_xtlag","p2","p2_log_diff","export","CHN",2000,"2008_2012","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-17.1534564061658,26.025218385783,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2008_2012__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2000,"2008_2012","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-1.99600786458927,18.1896139554318,1440,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__level_t","p2","p2_level","export","CHN",2000,"2000_2015","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",1.52463992145798e-07,5.50674167985297e-07,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__diff_t","p2","p2_diff","export","CHN",2000,"2000_2015","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.80731121886805e-07,2.61904703975258e-06,4032,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__difflag_t","p2","p2_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",6.77099260265863e-07,8.33699018489722e-07,4032,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__log_t","p2","p2_log","export","CHN",2000,"2000_2015","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-9.04668885851513,12.5546712096779,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__logdiff_t","p2","p2_log_diff","export","CHN",2000,"2000_2015","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",109.366448199182,104.180785035222,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",7.17698954678529,13.3751443069372,4032,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__level_xtlag","p2","p2_level","export","CHN",2000,"2000_2015","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",2.64759222779778e-07,9.6335465845262e-07,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__diff_xtlag","p2","p2_diff","export","CHN",2000,"2000_2015","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",6.18625973574745e-08,8.96145437908644e-07,4032,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-1.86102509262044e-07,8.94377003704364e-07,3744,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__log_xtlag","p2","p2_log","export","CHN",2000,"2000_2015","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-23.753353269267,37.6522528349802,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__logdiff_xtlag","p2","p2_log_diff","export","CHN",2000,"2000_2015","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-17.523427645692,11.9089707878921,4320,288,"district_bps_2000+year"
"p2__export__CHN__2000__jpn_lag1__2000_2015__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2000,"2000_2015","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-16.8700557794889,13.291446567465,4032,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__level_t","p2","p2_level","export","CHN",2008,"2000_2007","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-4.37007609654543e-07,4.88180778942246e-07,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__diff_t","p2","p2_diff","export","CHN",2008,"2000_2007","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.19213474853872e-06,1.60097229707159e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__difflag_t","p2","p2_diff_lag1","export","CHN",2008,"2000_2007","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.8930932045123e-07,1.24559825702281e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__log_t","p2","p2_log","export","CHN",2008,"2000_2007","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-2.26344626863467,9.48820485729074,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__logdiff_t","p2","p2_log_diff","export","CHN",2008,"2000_2007","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",9.18938182499878,25.7094337131797,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__logdifflag_t","p2","p2_log_diff_lag1","export","CHN",2008,"2000_2007","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-6.72976882556699,20.9753726861011,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__level_xtlag","p2","p2_level","export","CHN",2008,"2000_2007","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-2.31297154242167e-06,2.76353180239111e-06,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__diff_xtlag","p2","p2_diff","export","CHN",2008,"2000_2007","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",9.05463057615e-07,1.20021516089529e-06,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__difflag_xtlag","p2","p2_diff_lag1","export","CHN",2008,"2000_2007","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",3.03164261615471e-07,1.19570276080837e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__log_xtlag","p2","p2_log","export","CHN",2008,"2000_2007","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-28.8384293988418,127.164549322019,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__logdiff_xtlag","p2","p2_log_diff","export","CHN",2008,"2000_2007","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-6.37258927120726,17.793921430774,2016,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2000_2007__logdifflag_xtlag","p2","p2_log_diff_lag1","export","CHN",2008,"2000_2007","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-0.902950798770073,20.0628817834329,1728,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2008_2012__level_t","p2","p2_level","export","CHN",2008,"2008_2012","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-6.50759148581101e-07,1.41255594888818e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2008_2012__diff_t","p2","p2_diff","export","CHN",2008,"2008_2012","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-4.25012844499328e-07,1.91798178224551e-06,1440,288,"district_bps_2000+year"
"p2__export__CHN__2008__jpn_lag1__2008_2012__difflag_t","p2","p2_diff_lag1","export","CHN",2008,"2008_2012","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.50955083705982e-07,2.59725935162183e-06,1440,288,"district_bps_2000+year"
